NHL_player_ID, player,season,timeOnIce,ot,shutouts,wins,ties,losses,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShots,evenShots,powerPlayShots,savePercentage,goalAgainstAverage,games,gamesStarted,shotsAgainst,goalsAgainst,powerPlaySavePercentage,shortHandedSavePercentage,evenStrengthSavePercentage
8457791,Damian Rhodes,19931994,1213:27,NA,0,9,3,7,488,0,0,0,2,36,15,0.902,2.6206,22,18,541,53,0.0,0.0,0.0,
8457791,Damian Rhodes,19941995,759:46,NA,0,6,1,6,370,0,0,0,0,27,7,0.916,2.685,13,12,404,34,0.0,NA,0.0,
8457791,Damian Rhodes,19951996,623:50,NA,0,4,1,5,272,0,0,0,2,22,5,0.904,2.7892,11,10,301,29,0.0,0.0,0.0,
8457791,Damian Rhodes,19951996,2123:00,NA,2,10,4,22,943,0,0,0,4,66,28,0.906,2.7697,36,36,1041,98,0.0,0.0,0.0,
8457791,Damian Rhodes,19961997,2934:03,NA,1,14,14,20,1080,0,0,0,5,98,30,0.89,2.7198,50,49,1213,133,0.0,0.0,0.0,
8457791,Damian Rhodes,19971998,2742:54,NA,5,19,7,19,1041,181,37,824,41,899,207,0.907,2.3406,50,46,1148,107,87.43961352657004,90.2439024390244,91.65739710789767,
8457791,Damian Rhodes,19981999,2479:53,NA,3,22,7,13,959,150,60,749,68,819,173,0.905,2.4437,45,43,1060,101,86.70520231213872,88.23529411764706,91.45299145299145,
8457791,Damian Rhodes,19992000,1561:21,NA,1,5,3,19,702,106,22,576,24,647,132,0.874,3.8813,28,28,803,101,80.3030303030303,91.66666666666666,89.02627511591963,
8457791,Damian Rhodes,20002001,2071:58,NA,0,7,7,19,1013,214,59,741,63,818,248,0.897,3.3591,38,35,1129,116,86.29032258064517,93.65079365079364,90.58679706601467,
8457791,Damian Rhodes,20012002,768:58,NA,0,2,1,10,392,68,6,318,8,354,77,0.893,3.6673,15,11,439,47,88.31168831168831,75.0,89.83050847457628,
8457866,Dominic Roussel,19911992,922:18,NA,1,7,2,8,397,0,0,0,1,27,12,0.908,2.6022,17,14,437,40,0.0,0.0,0.0,
8457866,Dominic Roussel,19921993,1769:23,NA,1,13,5,11,822,0,0,0,3,76,32,0.881,3.764,34,29,933,111,0.0,0.0,0.0,
8457866,Dominic Roussel,19931994,3284:57,NA,1,29,5,20,1579,0,0,0,4,127,52,0.896,3.3425,60,55,1762,183,0.0,0.0,0.0,
8457866,Dominic Roussel,19941995,1075:03,NA,1,11,0,7,444,0,0,0,2,26,14,0.914,2.3441,19,17,486,42,0.0,0.0,0.0,
8457866,Dominic Roussel,19951996,456:26,NA,1,2,2,3,156,0,0,0,1,16,5,0.876,2.892,9,8,178,22,0.0,0.0,0.0,
8457866,Dominic Roussel,19951996,285:11,NA,0,2,0,2,118,0,0,0,1,9,6,0.881,3.3663,7,3,134,16,0.0,0.0,0.0,
8457866,Dominic Roussel,19981999,883:53,NA,1,4,4,5,441,72,27,342,27,369,82,0.923,2.5116,18,15,478,37,87.8048780487805,100.0,92.6829268292683,
8457866,Dominic Roussel,19992000,988:00,NA,1,6,3,5,393,48,13,332,15,367,63,0.883,3.1579,20,14,445,52,76.19047619047619,86.66666666666667,90.46321525885558,
8457866,Dominic Roussel,20002001,653:12,NA,0,2,2,5,264,55,8,202,8,227,61,0.895,2.8475,13,8,295,31,90.1639344262295,100.0,88.98678414096916,
8457866,Dominic Roussel,20002001,347:49,NA,0,1,0,4,130,23,9,98,9,113,29,0.861,3.6226,8,6,151,21,79.3103448275862,100.0,86.72566371681415,
8457928,Geoff Sarjeant,19941995,120:12,NA,0,1,0,0,46,0,0,0,0,4,2,0.885,2.995,4,2,52,6,0.0,NA,0.0,
8457928,Geoff Sarjeant,19951996,170:38,NA,0,0,1,2,73,0,0,0,1,8,5,0.839,4.9228,4,2,87,14,0.0,0.0,0.0,
8457969,Corey Schwab,19951996,330:39,NA,0,0,0,3,107,0,0,0,0,8,4,0.899,2.1775,10,4,119,12,0.0,NA,0.0,
8457969,Corey Schwab,19961997,1462:17,NA,2,11,1,12,645,0,0,0,3,52,19,0.897,3.0363,31,23,719,74,0.0,0.0,0.0,
8457969,Corey Schwab,19971998,820:40,NA,1,2,1,9,330,57,7,229,10,254,68,0.892,2.9244,16,13,370,40,83.82352941176471,70.0,90.15748031496062,
8457969,Corey Schwab,19981999,2145:51,NA,0,8,3,25,1027,195,27,817,33,911,221,0.891,3.5231,40,35,1153,126,88.23529411764706,81.81818181818183,89.68166849615807,
8457969,Corey Schwab,19992000,268:33,NA,0,2,1,1,99,16,6,77,6,86,23,0.861,3.5748,6,4,115,16,69.56521739130434,100.0,89.53488372093024,
8457969,Corey Schwab,20012002,1645:51,NA,1,12,5,10,632,106,25,501,29,554,124,0.894,2.7341,30,27,707,75,85.48387096774194,86.20689655172413,90.43321299638988,
8457969,Corey Schwab,20022003,613:40,NA,1,5,1,3,208,23,10,175,10,189,24,0.933,1.4666,11,9,223,15,95.83333333333334,100.0,92.5925925925926,
8457969,Corey Schwab,20032004,187:02,NA,1,2,1,0,66,14,3,49,3,50,15,0.971,0.6416,3,3,68,2,93.33333333333333,100.0,98.0,
8457996,Warren Sharples,19911992,65:00,NA,0,0,1,0,36,0,0,0,0,3,1,0.9,3.6923,1,1,40,4,0.0,NA,0.0,
8458075,Garth Snow,19931994,279:15,NA,0,3,0,2,111,0,0,0,1,10,5,0.874,3.4378,5,5,127,16,0.0,0.0,0.0,
8458075,Garth Snow,19941995,119:05,NA,0,1,0,1,52,0,0,0,0,8,3,0.825,5.5423,2,2,63,11,0.0,NA,0.0,
8458075,Garth Snow,19951996,1437:14,NA,0,12,4,8,579,0,0,0,1,42,26,0.894,2.8805,26,23,648,69,0.0,0.0,0.0,
8458075,Garth Snow,19961997,1884:26,NA,2,14,8,8,737,0,0,0,4,53,22,0.903,2.5153,35,28,816,79,0.0,0.0,0.0,
8458075,Garth Snow,19971998,1650:34,NA,1,14,4,9,615,126,19,471,20,519,144,0.902,2.4355,29,27,682,67,87.5,95.0,90.7514450867052,
8458075,Garth Snow,19971998,504:27,NA,0,3,0,6,236,57,10,169,13,184,65,0.901,3.0925,12,8,262,26,87.6923076923077,76.92307692307693,91.84782608695652,
8458075,Garth Snow,19981999,3500:36,NA,6,20,8,31,1544,408,35,1076,40,1189,461,0.9,2.9309,65,62,1715,171,88.50325379609545,87.5,90.49621530698066,
8458075,Garth Snow,19992000,1712:17,NA,0,10,3,15,699,112,31,556,35,606,134,0.902,2.6631,32,28,775,76,83.5820895522388,88.57142857142857,91.74917491749174,
8458075,Garth Snow,20002001,2031:43,NA,3,14,4,15,913,181,23,709,24,782,208,0.9,2.9827,35,34,1014,101,87.01923076923077,95.83333333333334,90.66496163682865,
8458075,Garth Snow,20012002,1216:53,NA,2,10,2,7,494,80,16,398,17,440,92,0.9,2.7118,25,17,549,55,86.95652173913044,94.11764705882352,90.45454545454545,
8458075,Garth Snow,20022003,2390:10,NA,1,16,5,17,1028,207,36,766,39,827,235,0.918,2.3095,43,37,1120,92,88.08510638297872,92.3076923076923,92.62394195888754,
8458075,Garth Snow,20032004,2015:11,NA,1,14,5,15,838,151,24,663,27,728,177,0.899,2.7988,39,34,932,94,85.31073446327684,88.88888888888889,91.07142857142857,
8458075,Garth Snow,20052006,1096:05,1,0,4,NA,13,527,135,23,370,27,410,158,0.886,3.7223,20,16,595,68,85.44303797468355,85.18518518518519,90.2439024390244,
8458080,Tommy Soderstrom,19921993,2512:20,NA,5,20,6,17,1184,0,0,0,3,93,47,0.892,3.4152,44,41,1327,143,0.0,0.0,0.0,
8458080,Tommy Soderstrom,19931994,1736:12,NA,2,6,4,18,735,0,0,0,9,79,28,0.864,4.0088,34,29,851,116,0.0,0.0,0.0,
8458080,Tommy Soderstrom,19941995,1350:08,NA,1,8,3,12,647,0,0,0,3,44,23,0.902,3.1108,26,24,717,70,0.0,0.0,0.0,
8458080,Tommy Soderstrom,19951996,2589:34,NA,2,11,6,22,1203,0,0,0,12,107,48,0.878,3.8694,51,41,1370,167,0.0,0.0,0.0,
8458080,Tommy Soderstrom,19961997,00:26,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0.0,1,0,0,0,NA,NA,NA,
8458266,Roman Turek,19961997,262:32,NA,0,3,0,1,120,0,0,0,1,7,1,0.93,2.0569,6,5,129,9,0.0,0.0,0.0,
8458266,Roman Turek,19971998,1323:32,NA,1,11,1,10,447,80,12,356,15,394,88,0.901,2.2213,23,21,496,49,90.9090909090909,80.0,90.35532994923858,
8458266,Roman Turek,19981999,1381:36,NA,1,16,3,3,514,94,14,340,15,378,103,0.915,2.0845,26,22,562,48,91.2621359223301,93.33333333333333,89.94708994708994,
8458266,Roman Turek,19992000,3960:28,NA,7,42,9,15,1341,252,43,1048,45,1137,288,0.912,1.9543,67,66,1470,129,87.5,95.55555555555556,92.17238346525946,
8458266,Roman Turek,20002001,3232:06,NA,6,24,10,18,1125,244,42,839,46,925,277,0.901,2.2833,54,53,1248,123,88.08664259927798,91.30434782608695,90.7027027027027,
8458266,Roman Turek,20012002,4081:25,NA,5,30,11,28,1667,327,53,1287,57,1402,380,0.906,2.5285,69,68,1839,172,86.05263157894737,92.98245614035088,91.79743223965762,
8458266,Roman Turek,20022003,3821:38,NA,4,27,9,29,1515,322,43,1150,48,1259,372,0.902,2.5748,65,65,1679,164,86.55913978494624,89.58333333333334,91.34233518665607,
8458266,Roman Turek,20032004,1031:06,NA,3,6,0,11,423,106,13,304,13,334,116,0.914,2.3276,18,18,463,40,91.37931034482759,100.0,91.01796407185628,
8458562,Jamie McLennan,19931994,1287:17,NA,0,8,6,7,578,0,0,0,3,40,18,0.905,2.8432,22,19,639,61,0.0,0.0,0.0,
8458562,Jamie McLennan,19941995,1185:16,NA,0,6,2,11,472,0,0,0,6,41,20,0.876,3.3916,21,18,539,67,0.0,0.0,0.0,
8458562,Jamie McLennan,19951996,636:26,NA,0,3,1,9,303,0,0,0,1,27,11,0.886,3.6767,13,12,342,39,0.0,0.0,0.0,
8458562,Jamie McLennan,19971998,1658:13,NA,2,16,2,8,558,90,18,447,18,490,107,0.903,2.171,30,26,618,60,84.11214953271028,100.0,91.22448979591836,
8458562,Jamie McLennan,19981999,1762:53,NA,3,13,4,14,570,111,19,440,19,494,127,0.891,2.3825,33,30,640,70,87.4015748031496,100.0,89.06882591093117,
8458562,Jamie McLennan,19992000,1008:56,NA,2,9,2,5,308,64,14,230,15,256,70,0.903,1.9625,19,16,341,33,91.42857142857143,93.33333333333333,89.84375,
8458562,Jamie McLennan,20002001,2230:22,NA,2,5,9,23,934,190,39,705,47,766,219,0.905,2.6363,38,37,1032,98,86.7579908675799,82.97872340425532,92.03655352480418,
8458562,Jamie McLennan,20022003,1164:53,NA,0,2,4,11,479,125,18,336,23,374,140,0.892,2.9874,22,17,537,58,89.28571428571429,78.26086956521739,89.83957219251337,
8458562,Jamie McLennan,20032004,1446:23,NA,4,12,3,9,534,94,16,424,16,459,112,0.91,2.1986,26,24,587,53,83.92857142857143,100.0,92.37472766884531,
8458562,Jamie McLennan,20032004,243:36,NA,0,1,0,3,85,12,2,71,2,79,16,0.876,2.9557,4,4,97,12,75.0,100.0,89.87341772151899,
8458562,Jamie McLennan,20052006,677:50,2,0,2,NA,4,326,74,11,242,13,260,88,0.906,3.0096,17,9,360,34,84.0909090909091,84.61538461538461,93.07692307692308,
8458562,Jamie McLennan,20062007,532:40,1,0,3,NA,5,272,59,10,203,10,223,71,0.895,3.6045,9,8,304,32,83.09859154929578,100.0,91.03139013452915,
8458568,Chris Osgood,19931994,2206:07,NA,2,23,5,8,894,0,0,0,5,72,28,0.895,2.8557,41,37,999,105,0.0,0.0,0.0,
8458568,Chris Osgood,19941995,1086:41,NA,1,14,0,5,455,0,0,0,4,29,8,0.917,2.2638,19,19,496,41,0.0,0.0,0.0,
8458568,Chris Osgood,19951996,2932:59,NA,5,39,5,6,1084,0,0,0,4,76,26,0.911,2.1684,50,47,1190,106,0.0,0.0,0.0,
8458568,Chris Osgood,19961997,2768:48,NA,6,23,9,13,1069,0,0,0,5,73,28,0.91,2.297,47,45,1175,106,0.0,0.0,0.0,
8458568,Chris Osgood,19971998,3806:39,NA,6,33,11,20,1465,271,64,1128,70,1225,307,0.913,2.2067,64,64,1605,140,88.27361563517914,91.42857142857143,92.08163265306123,
8458568,Chris Osgood,19981999,3691:21,NA,3,34,4,25,1505,299,70,1138,75,1248,331,0.91,2.4219,63,63,1654,149,90.33232628398792,93.33333333333333,91.18589743589743,
8458568,Chris Osgood,19992000,3147:32,NA,6,30,8,14,1223,194,46,983,52,1079,218,0.907,2.4019,53,52,1349,126,88.9908256880734,88.46153846153845,91.10287303058388,
8458568,Chris Osgood,20002001,2834:01,NA,1,25,4,19,1183,249,40,895,44,981,285,0.903,2.6888,52,48,1310,127,87.36842105263159,90.9090909090909,91.23343527013252,
8458568,Chris Osgood,20012002,3742:47,NA,4,32,6,25,1571,280,64,1227,70,1337,320,0.91,2.5008,66,65,1727,156,87.5,91.42857142857143,91.77262528047868,
8458568,Chris Osgood,20022003,1992:58,NA,2,17,4,14,815,153,34,628,36,695,181,0.894,2.9203,37,36,912,97,84.5303867403315,94.44444444444444,90.35971223021583,
8458568,Chris Osgood,20022003,531:53,NA,2,4,2,3,214,36,5,173,5,194,42,0.888,3.0458,9,9,241,27,85.71428571428571,100.0,89.17525773195877,
8458568,Chris Osgood,20032004,3861:05,NA,3,31,8,25,1460,285,50,1125,57,1223,324,0.91,2.2377,67,65,1604,144,87.96296296296296,87.71929824561403,91.9869174161897,
8458568,Chris Osgood,20052006,1846:02,5,2,20,NA,6,743,166,37,540,40,593,195,0.897,2.7627,32,29,828,85,85.12820512820512,92.5,91.06239460370995,
8458568,Chris Osgood,20062007,1161:00,6,0,11,NA,3,450,77,23,350,26,380,90,0.907,2.3773,21,19,496,46,85.55555555555556,88.46153846153845,92.10526315789474,
8458568,Chris Osgood,20072008,2408:53,4,4,27,NA,9,892,170,28,694,29,755,192,0.914,2.0923,43,40,976,84,88.54166666666666,96.55172413793103,91.9205298013245,
